State_Name,Crop_Year,Season,Crop,Area,Production
Jharkhand,2012,Rabi,Safflower,5057.28,8190.74
Jharkhand,2012,Rabi,Linseed,43815.86,89618.09
Jharkhand,2012,Rabi,Oats,62264.69,113133.96
Jharkhand,2012,Whole Year,Banana,68780.77,86914.93
Jharkhand,2012,Whole Year,Coconut,74184.46,134854.45
Jharkhand,2012,Whole Year,Potato,7314.98,7683.79
Jharkhand,2012,Whole Year,Onion,39340.76,59691.05
Jharkhand,2012,Whole Year,Tomato,62776.44,64462.92
Chhattisgarh,2012,Kharif,Rice,51733.96,130487.81
Chhattisgarh,2012,Kharif,Maize,26477.08,77552.7
Chhattisgarh,2012,Kharif,Soyabean,29347.67,90286.88
Chhattisgarh,2012,Kharif,Cotton,30649.67,102530.16
Chhattisgarh,2012,Kharif,Sugarcane,76324.77,239099.98
Chhattisgarh,2012,Kharif,Groundnut,40939.63,107603.37
Chhattisgarh,2012,Kharif,Bajra,12026.94,29133.1
Chhattisgarh,2012,Kharif,Jowar,74515.12,239405.97
Chhattisgarh,2012,Kharif,Arhar/Tur,72183.07,193668.53
Chhattisgarh,2012,Kharif,Moong,25063.63,
Chhattisgarh,2012,Rabi,Wheat,19264.19,57698.02
Chhattisgarh,2012,Rabi,Mustard,19515.32,64761.43
Chhattisgarh,2012,Rabi,Gram,70111.63,183830.45
Chhattisgarh,2012,Rabi,Barley,48943.83,142533.32
Chhattisgarh,2012,Rabi,Lentil,56228.94,155913.0
Chhattisgarh,2012,Rabi,Peas,55054.89,158746.93
Chhattisgarh,2012,Rabi,Sunflower,19110.78,66120.18
Chhattisgarh,2012,Rabi,Safflower,13023.42,35975.91
Chhattisgarh,2012,Rabi,Linseed,32992.65,96763.02
Chhattisgarh,2012,Rabi,Oats,26427.52,80324.72
Chhattisgarh,2012,Whole Year,Banana,24988.02,68007.97
Chhattisgarh,2012,Whole Year,Coconut,26943.65,85684.83
Chhattisgarh,2012,Whole Year,Potato,25166.36,66131.33
Chhattisgarh,2012,Whole Year,Onion,40787.65,120706.36
Chhattisgarh,2012,Whole Year,Tomato,27756.19,79329.52
Kerala,2012,Kharif,Rice,30588.51,92874.55
Kerala,2012,Kharif,Maize,3218.62,9789.57
Kerala,2012,Kharif,Soyabean,60921.78,180429.14
Kerala,2012,Kharif,Cotton,37140.75,80775.3
Kerala,2012,Kharif,Sugarcane,25115.02,74087.14
Kerala,2012,Kharif,Groundnut,72060.97,176590.17
Kerala,2012,Kharif,Bajra,26098.51,61872.27
Kerala,2012,Kharif,Jowar,66616.45,169035.1
Kerala,2012,Kharif,Arhar/Tur,37767.91,106216.08
Kerala,2012,Kharif,Moong,66028.25,185226.69
Kerala,2012,Rabi,Wheat,1840.94,5307.73
Kerala,2012,Rabi,Mustard,63396.02,144996.07
Kerala,2012,Rabi,Gram,7732.1,18372.88
Kerala,2012,Rabi,Barley,63507.62,171230.91
Kerala,2012,Rabi,Lentil,27596.93,80202.31
Kerala,2012,Rabi,Peas,49627.46,134271.51
Kerala,2012,Rabi,Sunflower,13403.47,38004.53
Kerala,2012,Rabi,Safflower,48202.18,129530.96
Kerala,2012,Rabi,Linseed,53650.72,125038.99
Kerala,2012,Rabi,Oats,48741.22,136087.07
Kerala,2012,Whole Year,Banana,55441.67,151838.45
Kerala,2012,Whole Year,Coconut,25224.08,59309.1
Kerala,2012,Whole Year,Potato,46216.25,142542.98
Kerala,2012,Whole Year,Onion,9910.2,23548.86
Kerala,2012,Whole Year,Tomato,43805.63,110471.8
Assam,2012,Kharif,Rice,58766.69,106480.5
Assam,2012,Kharif,Maize,41865.33,82084.24
Assam,2012,Kharif,Soyabean,8431.56,18305.47
Assam,2012,Kharif,Cotton,4131.22,8789.37
Assam,2012,Kharif,Sugarcane,46077.14,92655.21
Assam,2012,Kharif,Groundnut,63924.33,
Assam,2012,Kharif,Bajra,3406.98,8018.34
Assam,2012,Kharif,Jowar,55951.01,146166.06
Assam,2012,Kharif,Arhar/Tur,38277.54,78067.94
Assam,2012,Kharif,Moong,49016.91,98939.38
Assam,2012,Rabi,Wheat,49806.28,97924.01
Assam,2012,Rabi,Mustard,70086.76,
Assam,2012,Rabi,Gram,54221.22,117635.32
Assam,2012,Rabi,Barley,23473.67,50739.11
Assam,2012,Rabi,Lentil,25004.77,63254.47
Assam,2012,Rabi,Peas,6288.83,13588.14
Assam,2012,Rabi,Sunflower,15942.33,31406.36
Assam,2012,Rabi,Safflower,27893.17,53500.03
Assam,2012,Rabi,Linseed,16042.46,36751.62
Assam,2012,Rabi,Oats,34563.61,68090.42
Assam,2012,Whole Year,Banana,54999.48,107241.92
Assam,2012,Whole Year,Coconut,78436.17,169771.92
Assam,2012,Whole Year,Potato,26089.43,48798.84
Assam,2012,Whole Year,Onion,1854.0,4417.93
Assam,2012,Whole Year,Tomato,15068.84,33499.19
Uttar Pradesh,2013,Kharif,Rice,30550.15,77408.15
Uttar Pradesh,2013,Kharif,Maize,32773.94,87983.76
Uttar Pradesh,2013,Kharif,Soyabean,17013.38,51511.75
Uttar Pradesh,2013,Kharif,Cotton,12036.15,26047.79
Uttar Pradesh,2013,Kharif,Sugarcane,6660.93,14032.81
Uttar Pradesh,2013,Kharif,Groundnut,34430.28,88253.65
Uttar Pradesh,2013,Kharif,Bajra,30331.69,67004.05
Uttar Pradesh,2013,Kharif,Jowar,35388.97,74828.9
Uttar Pradesh,2013,Kharif,Arhar/Tur,40940.32,80524.38
Uttar Pradesh,2013,Kharif,Moong,43657.0,95988.87
Uttar Pradesh,2013,Rabi,Wheat,59240.5,159817.75
Uttar Pradesh,2013,Rabi,Mustard,7493.28,18078.78
Uttar Pradesh,2013,Rabi,Gram,75448.25,201145.69
Uttar Pradesh,2013,Rabi,Barley,38465.75,83520.61
Uttar Pradesh,2013,Rabi,Lentil,14441.74,34258.06
Uttar Pradesh,2013,Rabi,Peas,67807.25,133278.98
Uttar Pradesh,2013,Rabi,Sunflower,78365.61,155153.26
Uttar Pradesh,2013,Rabi,Safflower,25316.85,61750.08
Uttar Pradesh,2013,Rabi,Linseed,21590.55,54618.82
Uttar Pradesh,2013,Rabi,Oats,41503.9,108705.39
Uttar Pradesh,2013,Whole Year,Banana,49297.61,113170.66
Uttar Pradesh,2013,Whole Year,Coconut,30267.67,84085.51
Uttar Pradesh,2013,Whole Year,Potato,635.55,1691.74
Uttar Pradesh,2013,Whole Year,Onion,37439.36,99747.18
Uttar Pradesh,2013,Whole Year,Tomato,17262.96,46643.71
Maharashtra,2013,Kharif,Rice,24614.19,113975.12
Maharashtra,2013,Kharif,Maize,13174.38,
Maharashtra,2013,Kharif,Soyabean,43411.28,209438.39
Maharashtra,2013,Kharif,Cotton,8148.36,34890.73
Maharashtra,2013,Kharif,Sugarcane,45881.85,215803.69
Maharashtra,2013,Kharif,Groundnut,47692.37,230224.47
Maharashtra,2013,Kharif,Bajra,13362.19,
Maharashtra,2013,Kharif,Jowar,10759.74,41855.86
Maharashtra,2013,Kharif,Arhar/Tur,13717.62,64350.18
Maharashtra,2013,Kharif,Moong,46467.27,192673.51
Maharashtra,2013,Rabi,Wheat,79801.7,
Maharashtra,2013,Rabi,Mustard,43706.26,179196.99
Maharashtra,2013,Rabi,Gram,77801.06,349968.27
Maharashtra,2013,Rabi,Barley,31222.65,137784.9
Maharashtra,2013,Rabi,Lentil,47872.8,246566.76
Maharashtra,2013,Rabi,Peas,28123.84,125715.12
Maharashtra,2013,Rabi,Sunflower,30535.82,138343.86
Maharashtra,2013,Rabi,Safflower,67374.5,309524.16
Maharashtra,2013,Rabi,Linseed,34632.75,143987.65
Maharashtra,2013,Rabi,Oats,53398.44,212961.62
Maharashtra,2013,Whole Year,Banana,63506.71,270195.25
Maharashtra,2013,Whole Year,Coconut,38049.57,157134.46
Maharashtra,2013,Whole Year,Potato,6356.06,28233.92
Maharashtra,2013,Whole Year,Onion,58142.07,251354.29
Maharashtra,2013,Whole Year,Tomato,48707.17,203896.56
Punjab,2013,Kharif,Rice,62111.76,349098.98
Punjab,2013,Kharif,Maize,39367.0,159113.09
Punjab,2013,Kharif,Soyabean,23310.5,78195.08
Punjab,2013,Kharif,Cotton,13821.25,53882.31
Punjab,2013,Kharif,Sugarcane,61257.36,287155.74
Punjab,2013,Kharif,Groundnut,36708.25,168394.4
Punjab,2013,Kharif,Bajra,31237.26,151399.43
Punjab,2013,Kharif,Jowar,29024.43,155996.08
Punjab,2013,Kharif,Arhar/Tur,31130.15,190578.01
Punjab,2013,Kharif,Moong,52533.9,212543.64
Punjab,2013,Rabi,Wheat,45277.05,193083.81
Punjab,2013,Rabi,Mustard,72753.68,370819.2
Punjab,2013,Rabi,Gram,13264.04,
Punjab,2013,Rabi,Barley,38687.16,147740.51
Punjab,2013,Rabi,Lentil,36975.63,137353.42
Punjab,2013,Rabi,Peas,6030.11,30557.82
Punjab,2013,Rabi,Sunflower,32483.75,142417.73
Punjab,2013,Rabi,Safflower,28003.62,134732.01
Punjab,2013,Rabi,Linseed,49719.62,227629.28
Punjab,2013,Rabi,Oats,44319.47,214984.54
Punjab,2013,Whole Year,Banana,77827.17,
Punjab,2013,Whole Year,Coconut,42653.74,158202.75
Punjab,2013,Whole Year,Potato,59872.71,280492.97
Punjab,2013,Whole Year,Onion,35248.33,145449.33
Punjab,2013,Whole Year,Tomato,51871.88,180579.55
Haryana,2013,Kharif,Rice,43930.7,187032.78
Haryana,2013,Kharif,Maize,63283.68,
Haryana,2013,Kharif,Soyabean,53797.58,212547.72
Haryana,2013,Kharif,Cotton,62172.59,325539.27
Haryana,2013,Kharif,Sugarcane,19323.39,91486.88
Haryana,2013,Kharif,Groundnut,63452.22,282096.05
Haryana,2013,Kharif,Bajra,53778.73,271880.82
Haryana,2013,Kharif,Jowar,54162.9,250119.32
Haryana,2013,Kharif,Arhar/Tur,64031.98,233684.9
Haryana,2013,Kharif,Moong,57522.24,241666.57
Haryana,2013,Rabi,Wheat,67635.62,383931.74
Haryana,2013,Rabi,Mustard,51397.43,169107.17
Haryana,2013,Rabi,Gram,2441.4,12906.14
Haryana,2013,Rabi,Barley,4064.81,23327.01
Haryana,2013,Rabi,Lentil,46486.56,171075.0
Haryana,2013,Rabi,Peas,18866.58,105793.01
Haryana,2013,Rabi,Sunflower,60437.96,338695.83
Haryana,2013,Rabi,Safflower,78592.73,491017.43
Haryana,2013,Rabi,Linseed,53234.41,
Haryana,2013,Rabi,Oats,11424.08,48815.38
Haryana,2013,Whole Year,Banana,64553.09,225566.49
Haryana,2013,Whole Year,Coconut,64342.17,414821.24
Haryana,2013,Whole Year,Potato,33105.97,143648.52
Haryana,2013,Whole Year,Onion,64608.83,330739.56
Haryana,2013,Whole Year,Tomato,40888.17,218555.33
Madhya Pradesh,2013,Kharif,Rice,74966.72,146794.69
Madhya Pradesh,2013,Kharif,Maize,48631.29,72211.77
Madhya Pradesh,2013,Kharif,Soyabean,58148.58,93235.12
Madhya Pradesh,2013,Kharif,Cotton,13113.09,21710.05
Madhya Pradesh,2013,Kharif,Sugarcane,37623.18,60258.02
Madhya Pradesh,2013,Kharif,Groundnut,20984.12,28603.27
Madhya Pradesh,2013,Kharif,Bajra,15038.5,27795.59
Madhya Pradesh,2013,Kharif,Jowar,8473.61,14463.82
Madhya Pradesh,2013,Kharif,Arhar/Tur,13211.84,
Madhya Pradesh,2013,Kharif,Moong,50397.52,75497.33
Madhya Pradesh,2013,Rabi,Wheat,57134.82,98548.14
Madhya Pradesh,2013,Rabi,Mustard,31279.04,57818.18
Madhya Pradesh,2013,Rabi,Gram,51625.94,91086.29
Madhya Pradesh,2013,Rabi,Barley,67519.64,112952.84
Madhya Pradesh,2013,Rabi,Lentil,58038.1,109017.02
Madhya Pradesh,2013,Rabi,Peas,73278.38,109901.05
Madhya Pradesh,2013,Rabi,Sunflower,68827.53,126088.77
Madhya Pradesh,2013,Rabi,Safflower,21027.14,
Madhya Pradesh,2013,Rabi,Linseed,3213.33,4619.75
Madhya Pradesh,2013,Rabi,Oats,18209.89,36592.19
Madhya Pradesh,2013,Whole Year,Banana,17816.41,35298.4
Madhya Pradesh,2013,Whole Year,Coconut,76540.25,107114.15
Madhya Pradesh,2013,Whole Year,Potato,69357.02,118658.79
Madhya Pradesh,2013,Whole Year,Onion,24800.29,39098.28
Madhya Pradesh,2013,Whole Year,Tomato,38954.44,81113.52
Rajasthan,2013,Kharif,Rice,64603.15,112565.53
Rajasthan,2013,Kharif,Maize,75789.35,
Rajasthan,2013,Kharif,Soyabean,12202.42,23666.11
Rajasthan,2013,Kharif,Cotton,37471.01,60944.33
Rajasthan,2013,Kharif,Sugarcane,35183.41,58577.36
Rajasthan,2013,Kharif,Groundnut,29470.17,50897.12
Rajasthan,2013,Kharif,Bajra,23819.6,43594.94
Rajasthan,2013,Kharif,Jowar,74777.27,99051.64
Rajasthan,2013,Kharif,Arhar/Tur,51888.25,
Rajasthan,2013,Kharif,Moong,15799.43,28247.92
Rajasthan,2013,Rabi,Wheat,47115.82,86416.79
Rajasthan,2013,Rabi,Mustard,69002.55,104674.57
Rajasthan,2013,Rabi,Gram,78665.88,112968.73
Rajasthan,2013,Rabi,Barley,32119.69,55389.04
Rajasthan,2013,Rabi,Lentil,26762.67,
Rajasthan,2013,Rabi,Peas,40571.59,59082.64
Rajasthan,2013,Rabi,Sunflower,19697.9,
Rajasthan,2013,Rabi,Safflower,44756.9,82928.93
Rajasthan,2013,Rabi,Linseed,72051.88,126069.13
Rajasthan,2013,Rabi,Oats,40400.5,74308.47
Rajasthan,2013,Whole Year,Banana,45807.8,78645.91
Rajasthan,2013,Whole Year,Coconut,71639.55,120061.39
Rajasthan,2013,Whole Year,Potato,41807.35,83808.58
Rajasthan,2013,Whole Year,Onion,42757.18,78245.43
Rajasthan,2013,Whole Year,Tomato,14630.02,20877.26
Gujarat,2013,Kharif,Rice,5413.44,7988.48
Gujarat,2013,Kharif,Maize,12775.6,15361.73
Gujarat,2013,Kharif,Soyabean,75023.24,87512.98
Gujarat,2013,Kharif,Cotton,31061.25,36454.52
Gujarat,2013,Kharif,Sugarcane,15219.56,22378.72
Gujarat,2013,Kharif,Groundnut,4416.23,5272.62
Gujarat,2013,Kharif,Bajra,29199.08,46772.43
Gujarat,2013,Kharif,Jowar,50152.32,58670.25
Gujarat,2013,Kharif,Arhar/Tur,14258.42,20797.24
Gujarat,2013,Kharif,Moong,79218.74,98985.6
Gujarat,2013,Rabi,Wheat,46919.55,75756.0
Gujarat,2013,Rabi,Mustard,35808.56,48874.8
Gujarat,2013,Rabi,Gram,29725.47,41564.5
Gujarat,2013,Rabi,Barley,41123.85,56423.32
Gujarat,2013,Rabi,Lentil,39020.75,60486.75
Gujarat,2013,Rabi,Peas,27655.85,47340.86
Gujarat,2013,Rabi,Sunflower,16010.91,20838.29
Gujarat,2013,Rabi,Safflower,62379.8,91583.62
Gujarat,2013,Rabi,Linseed,23018.3,29318.35
Gujarat,2013,Rabi,Oats,53581.97,82711.15
Gujarat,2013,Whole Year,Banana,62786.67,107520.14
Gujarat,2013,Whole Year,Coconut,53142.15,75550.61
Gujarat,2013,Whole Year,Potato,50704.11,76048.29
Gujarat,2013,Whole Year,Onion,44945.88,
Gujarat,2013,Whole Year,Tomato,30931.85,
Andhra Pradesh,2013,Kharif,Rice,37852.58,143362.46
Andhra Pradesh,2013,Kharif,Maize,74592.35,270640.49
Andhra Pradesh,2013,Kharif,Soyabean,76759.47,
Andhra Pradesh,2013,Kharif,Cotton,40185.09,154544.5
Andhra Pradesh,2013,Kharif,Sugarcane,41306.42,184611.48
Andhra Pradesh,2013,Kharif,Groundnut,23383.3,81011.97
Andhra Pradesh,2013,Kharif,Bajra,55415.15,210975.71
Andhra Pradesh,2013,Kharif,Jowar,51530.06,242387.25
Andhra Pradesh,2013,Kharif,Arhar/Tur,30830.88,117991.38
Andhra Pradesh,2013,Kharif,Moong,16451.68,54856.93
Andhra Pradesh,2013,Rabi,Wheat,19029.05,70385.0
Andhra Pradesh,2013,Rabi,Mustard,57266.88,241856.19
Andhra Pradesh,2013,Rabi,Gram,28528.69,
Andhra Pradesh,2013,Rabi,Barley,41493.38,137017.7
Andhra Pradesh,2013,Rabi,Lentil,58714.61,243807.31
Andhra Pradesh,2013,Rabi,Peas,50569.19,218186.77
Andhra Pradesh,2013,Rabi,Sunflower,21862.18,86188.27
Andhra Pradesh,2013,Rabi,Safflower,29707.8,102972.33
Andhra Pradesh,2013,Rabi,Linseed,58666.97,245820.66
Andhra Pradesh,2013,Rabi,Oats,71233.98,342274.17
Andhra Pradesh,2013,Whole Year,Banana,40880.69,199979.02
Andhra Pradesh,2013,Whole Year,Coconut,50035.95,221960.94
Andhra Pradesh,2013,Whole Year,Potato,28703.04,118688.75
Andhra Pradesh,2013,Whole Year,Onion,30112.48,127133.83
Andhra Pradesh,2013,Whole Year,Tomato,48107.97,181046.76
Karnataka,2013,Kharif,Rice,28612.63,80930.24
Karnataka,2013,Kharif,Maize,53034.23,
Karnataka,2013,Kharif,Soyabean,79406.78,229272.9
Karnataka,2013,Kharif,Cotton,69693.14,249667.28
Karnataka,2013,Kharif,Sugarcane,52790.1,184122.24
Karnataka,2013,Kharif,Groundnut,22520.69,71041.87
Karnataka,2013,Kharif,Bajra,615.05,
Karnataka,2013,Kharif,Jowar,758.21,2442.25
Karnataka,2013,Kharif,Arhar/Tur,41741.57,130477.96
Karnataka,2013,Kharif,Moong,65310.14,182904.26
Karnataka,2013,Rabi,Wheat,8742.58,28431.38
Karnataka,2013,Rabi,Mustard,19169.47,58041.46
Karnataka,2013,Rabi,Gram,17790.71,67678.39
Karnataka,2013,Rabi,Barley,7626.48,20807.45
Karnataka,2013,Rabi,Lentil,78512.53,
Karnataka,2013,Rabi,Peas,57158.28,153186.26
Karnataka,2013,Rabi,Sunflower,61798.02,
Karnataka,2013,Rabi,Safflower,77488.98,264669.56
Karnataka,2013,Rabi,Linseed,11976.98,36325.97
Karnataka,2013,Rabi,Oats,45732.57,
Karnataka,2013,Whole Year,Banana,63959.63,199243.26
Karnataka,2013,Whole Year,Coconut,71460.41,270274.41
Karnataka,2013,Whole Year,Potato,39280.34,117997.36
Karnataka,2013,Whole Year,Onion,10615.83,30597.16
Karnataka,2013,Whole Year,Tomato,49609.63,184368.74
West Bengal,2013,Kharif,Rice,78756.3,253571.7
West Bengal,2013,Kharif,Maize,2314.25,7989.97
West Bengal,2013,Kharif,Soyabean,44917.68,148136.95
West Bengal,2013,Kharif,Cotton,21687.53,70587.71
West Bengal,2013,Kharif,Sugarcane,58136.09,213423.61
West Bengal,2013,Kharif,Groundnut,9990.99,31951.21
West Bengal,2013,Kharif,Bajra,28900.22,105530.26
West Bengal,2013,Kharif,Jowar,14901.63,53966.82
West Bengal,2013,Kharif,Arhar/Tur,16463.46,54679.98
West Bengal,2013,Kharif,Moong,53568.47,221045.37
West Bengal,2013,Rabi,Wheat,7496.42,27274.61
West Bengal,2013,Rabi,Mustard,31362.78,110535.07
West Bengal,2013,Rabi,Gram,30401.73,
West Bengal,2013,Rabi,Barley,67021.33,222011.37
West Bengal,2013,Rabi,Lentil,5688.31,20507.75
West Bengal,2013,Rabi,Peas,46173.09,157847.51
West Bengal,2013,Rabi,Sunflower,27112.11,110072.57
West Bengal,2013,Rabi,Safflower,67885.61,272349.91
West Bengal,2013,Rabi,Linseed,73305.48,213870.36
West Bengal,2013,Rabi,Oats,58293.82,238722.92
West Bengal,2013,Whole Year,Banana,7843.48,24586.09
West Bengal,2013,Whole Year,Coconut,40466.34,116953.48
West Bengal,2013,Whole Year,Potato,27359.64,90275.49
West Bengal,2013,Whole Year,Onion,53839.0,150909.59
West Bengal,2013,Whole Year,Tomato,71040.03,272536.86
Bihar,2013,Kharif,Rice,6530.38,7021.64
Bihar,2013,Kharif,Maize,23610.64,30412.54
Bihar,2013,Kharif,Soyabean,8724.93,9983.15
Bihar,2013,Kharif,Cotton,50635.66,103503.08
Bihar,2013,Kharif,Sugarcane,17567.27,24469.74
Bihar,2013,Kharif,Groundnut,76799.03,
Bihar,2013,Kharif,Bajra,6231.88,5604.99
Bihar,2013,Kharif,Jowar,27281.84,42995.83
Bihar,2013,Kharif,Arhar/Tur,38022.19,46992.4
Bihar,2013,Kharif,Moong,75141.83,88401.16
Bihar,2013,Rabi,Wheat,6139.02,8465.97
Bihar,2013,Rabi,Mustard,45206.66,50139.13
Bihar,2013,Rabi,Gram,68539.25,92177.33
Bihar,2013,Rabi,Barley,76349.94,84562.13
Bihar,2013,Rabi,Lentil,78859.96,95019.15
Bihar,2013,Rabi,Peas,76940.59,157970.63
Bihar,2013,Rabi,Sunflower,45290.47,82870.46
Bihar,2013,Rabi,Safflower,49779.05,72818.35
Bihar,2013,Rabi,Linseed,28771.54,29940.85
Bihar,2013,Rabi,Oats,40122.83,77375.42
Bihar,2013,Whole Year,Banana,13712.18,
Bihar,2013,Whole Year,Coconut,50832.96,90393.81
Bihar,2013,Whole Year,Potato,73280.55,61034.26
Bihar,2013,Whole Year,Onion,28085.65,39716.18
Bihar,2013,Whole Year,Tomato,856.12,1001.01
Tamil Nadu,2013,Kharif,Rice,24944.34,131161.64
Tamil Nadu,2013,Kharif,Maize,42033.29,223658.62
Tamil Nadu,2013,Kharif,Soyabean,23033.95,88776.14
Tamil Nadu,2013,Kharif,Cotton,45092.15,192276.34
Tamil Nadu,2013,Kharif,Sugarcane,37425.62,181789.36
Tamil Nadu,2013,Kharif,Groundnut,10062.94,46761.01
Tamil Nadu,2013,Kharif,Bajra,763.68,2877.22
Tamil Nadu,2013,Kharif,Jowar,12718.65,48528.16
Tamil Nadu,2013,Kharif,Arhar/Tur,67601.73,340157.43
Tamil Nadu,2013,Kharif,Moong,58150.15,258204.59
Tamil Nadu,2013,Rabi,Wheat,33420.63,151967.09
Tamil Nadu,2013,Rabi,Mustard,57658.81,291149.76
Tamil Nadu,2013,Rabi,Gram,76552.48,279236.77
Tamil Nadu,2013,Rabi,Barley,4326.04,18954.69
Tamil Nadu,2013,Rabi,Lentil,79180.33,378270.76
Tamil Nadu,2013,Rabi,Peas,67568.09,311027.91
Tamil Nadu,2013,Rabi,Sunflower,31226.43,143364.8
Tamil Nadu,2013,Rabi,Safflower,28860.53,140358.09
Tamil Nadu,2013,Rabi,Linseed,18566.22,76796.45
Tamil Nadu,2013,Rabi,Oats,2425.68,10809.06
Tamil Nadu,2013,Whole Year,Banana,39827.47,176591.08
Tamil Nadu,2013,Whole Year,Coconut,42320.47,158144.18
Tamil Nadu,2013,Whole Year,Potato,54152.13,
Tamil Nadu,2013,Whole Year,Onion,20555.75,86032.44
Tamil Nadu,2013,Whole Year,Tomato,51939.28,237323.92
Odisha,2013,Kharif,Rice,75684.05,140785.15
Odisha,2013,Kharif,Maize,47718.55,93612.28
Odisha,2013,Kharif,Soyabean,61566.9,91089.08
Odisha,2013,Kharif,Cotton,10219.12,14577.01
Odisha,2013,Kharif,Sugarcane,51003.1,73197.94
Odisha,2013,Kharif,Groundnut,56701.65,104094.41
Odisha,2013,Kharif,Bajra,8059.96,8575.51
Odisha,2013,Kharif,Jowar,18830.07,21328.85
Odisha,2013,Kharif,Arhar/Tur,26227.23,40571.9
Odisha,2013,Kharif,Moong,53995.74,86625.11
Odisha,2013,Rabi,Wheat,42445.18,46557.24
Odisha,2013,Rabi,Mustard,56665.61,48229.7
Odisha,2013,Rabi,Gram,11658.84,17362.32
Odisha,2013,Rabi,Barley,29119.91,45676.71
Odisha,2013,Rabi,Lentil,28514.43,45805.2
Odisha,2013,Rabi,Peas,44429.3,52790.31
Odisha,2013,Rabi,Sunflower,977.06,1075.88
Odisha,2013,Rabi,Safflower,22776.13,26655.45
Odisha,2013,Rabi,Linseed,62447.93,89757.35
Odisha,2013,Rabi,Oats,65435.76,66485.63
Odisha,2013,Whole Year,Banana,45108.43,65913.24
Odisha,2013,Whole Year,Coconut,59442.88,60263.92
Odisha,2013,Whole Year,Potato,36903.19,65544.15
Odisha,2013,Whole Year,Onion,56613.24,109427.06
Odisha,2013,Whole Year,Tomato,10591.93,10841.15
Telangana,2013,Kharif,Rice,6041.52,10403.82
Telangana,2013,Kharif,Maize,45449.18,83409.64
Telangana,2013,Kharif,Soyabean,5338.3,9004.38
Telangana,2013,Kharif,Cotton,18228.51,39105.91
Telangana,2013,Kharif,Sugarcane,62552.83,129213.14
Telangana,2013,Kharif,Groundnut,34069.61,69053.91
Telangana,2013,Kharif,Bajra,21128.23,38958.29
Telangana,2013,Kharif,Jowar,18717.76,34697.51
Telangana,2013,Kharif,Arhar/Tur,54128.13,113984.73
Telangana,2013,Kharif,Moong,8487.06,15830.12
Telangana,2013,Rabi,Wheat,37567.43,73247.27
Telangana,2013,Rabi,Mustard,59212.6,132169.12
Telangana,2013,Rabi,Gram,51755.68,110595.33
Telangana,2013,Rabi,Barley,33448.95,59499.74
Telangana,2013,Rabi,Lentil,64101.47,140577.83
Telangana,2013,Rabi,Peas,2966.76,6126.16
Telangana,2013,Rabi,Sunflower,45153.0,86328.06
Telangana,2013,Rabi,Safflower,55930.03,110419.52
Telangana,2013,Rabi,Linseed,35226.84,74184.32
Telangana,2013,Rabi,Oats,52451.07,106056.97
Telangana,2013,Whole Year,Banana,41316.0,74697.8
Telangana,2013,Whole Year,Coconut,56722.47,97470.34
Telangana,2013,Whole Year,Potato,34423.04,62057.24
Telangana,2013,Whole Year,Onion,65472.08,122727.84
Telangana,2013,Whole Year,Tomato,33613.79,73045.01
Himachal Pradesh,2013,Kharif,Rice,72210.53,
Himachal Pradesh,2013,Kharif,Maize,74754.18,
Himachal Pradesh,2013,Kharif,Soyabean,28238.84,
Himachal Pradesh,2013,Kharif,Cotton,38380.37,71373.45
Himachal Pradesh,2013,Kharif,Sugarcane,17793.73,28518.83
Himachal Pradesh,2013,Kharif,Groundnut,37986.28,63395.71
Himachal Pradesh,2013,Kharif,Bajra,77806.33,137030.23
Himachal Pradesh,2013,Kharif,Jowar,942.82,2048.1
Himachal Pradesh,2013,Kharif,Arhar/Tur,32723.31,
Himachal Pradesh,2013,Kharif,Moong,66963.72,125768.67
Himachal Pradesh,2013,Rabi,Wheat,59421.64,95129.06
Himachal Pradesh,2013,Rabi,Mustard,60917.16,110972.86
Himachal Pradesh,2013,Rabi,Gram,61059.01,110941.96
Himachal Pradesh,2013,Rabi,Barley,68675.92,115137.28
Himachal Pradesh,2013,Rabi,Lentil,7600.9,
Himachal Pradesh,2013,Rabi,Peas,19115.65,27711.54
Himachal Pradesh,2013,Rabi,Sunflower,17511.12,35748.57
Himachal Pradesh,2013,Rabi,Safflower,35025.54,66052.65
Himachal Pradesh,2013,Rabi,Linseed,70473.69,113553.52
Himachal Pradesh,2013,Rabi,Oats,51964.08,92479.42
Himachal Pradesh,2013,Whole Year,Banana,52202.12,100207.67
Himachal Pradesh,2013,Whole Year,Coconut,46427.59,
Himachal Pradesh,2013,Whole Year,Potato,4148.56,8056.59
Himachal Pradesh,2013,Whole Year,Onion,48798.39,87591.4
Himachal Pradesh,2013,Whole Year,Tomato,76672.98,138610.88
Uttarakhand,2013,Kharif,Rice,42250.14,66233.46
Uttarakhand,2013,Kharif,Maize,68861.72,101879.06
Uttarakhand,2013,Kharif,Soyabean,10177.9,17994.3
Uttarakhand,2013,Kharif,Cotton,30956.78,50017.92
Uttarakhand,2013,Kharif,Sugarcane,54581.67,102588.06
Uttarakhand,2013,Kharif,Groundnut,51033.39,100402.23
Uttarakhand,2013,Kharif,Bajra,12889.2,20229.06
Uttarakhand,2013,Kharif,Jowar,60871.91,106095.3
Uttarakhand,2013,Kharif,Arhar/Tur,71951.36,133885.39
Uttarakhand,2013,Kharif,Moong,36008.28,64514.94
Uttarakhand,2013,Rabi,Wheat,62512.39,94866.91
